시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
광주광역시 북구 동림동,298,298,0,삼라마이다스,84.981,202111,27,"24,900",9,2005,동운로 141,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,52.89,202111,1,"9,000",11,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,84.87,202111,4,"17,000",5,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,59.97,202111,10,"13,600",10,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,59.97,202111,11,"9,500",1,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,59.97,202111,18,"13,800",16,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,59.97,202111,22,"10,500",5,1996,유림로 175,,직거래,-
광주광역시 북구 동림동,645,645,0,삼익,84.87,202111,24,"21,300",7,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,52.89,202111,24,"9,850",10,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,84.87,202111,26,"17,200",16,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,126.96,202111,27,"28,000",2,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,126.96,202111,27,"28,000",2,1996,유림로 175,20211220,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,84.87,202111,28,"17,300",4,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,52.89,202111,29,"8,800",9,1996,유림로 175,,중개거래,광주 북구
광주광역시 북구 동림동,Oct-37,37,10,삼호가든,84.93,202111,4,"15,700",15,2005,북문대로 235,,중개거래,광주 북구
광주광역시 북구 동림동,Oct-37,37,10,삼호가든,84.93,202111,12,"18,500",2,2005,북문대로 235,,중개거래,광주 북구
광주광역시 북구 동림동,01월 26일,26,1,우미2,59.79,202111,10,"8,500",3,1991,북문대로201번길 30,,직거래,-
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,64.2602,202111,5,"38,500",20,2018,동배마을길 29,,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,63.4644,202111,6,"40,800",10,2018,동배마을길 29,,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,84.6815,202111,8,"52,000",5,2018,동배마을길 29,,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,84.6815,202111,10,"54,000",5,2018,동배마을길 29,,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,64.2602,202111,13,"37,500",4,2018,동배마을길 29,,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,64.2602,202111,16,"37,500",11,2018,동배마을길 29,,중개거래,광주 북구
광주광역시 북구 두암동,579-1,579,1,광신(11동),83.88,202111,16,"12,300",11,1984,면앙로165번길 30,,중개거래,"광주 북구, 광주 서구"
광주광역시 북구 두암동,849-21,849,21,두암,60.16,202111,16,"8,930",5,1979,군왕로117번길 30,,직거래,-
광주광역시 북구 두암동,Apr-72,72,4,두암현대,146.88,202111,14,"40,000",7,1998,삼정로 108,,중개거래,광주 북구
광주광역시 북구 두암동,73,73,0,라인동산,59.79,202111,19,"15,800",6,1995,삼정로 112,,중개거래,광주 동구
광주광역시 북구 두암동,73,73,0,라인동산,59.79,202111,29,"14,750",16,1995,삼정로 112,,직거래,-
광주광역시 북구 두암동,54,54,0,무등파크2,84.57,202111,4,"16,250",15,1994,월동로 50,,중개거래,광주 북구
광주광역시 북구 두암동,54,54,0,무등파크2,59.97,202111,19,"9,500",6,1994,월동로 50,,직거래,-
광주광역시 북구 두암동,117,117,0,무등파크3,59.87,202111,29,"17,500",13,1999,삼정로 106-2,,중개거래,광주 북구
광주광역시 북구 두암동,117,117,0,무등파크3,59.87,202111,30,"15,200",2,1999,삼정로 106-2,,중개거래,광주 북구
광주광역시 북구 두암동,Jan-63,63,1,무등파크맨션,84.9,202111,3,"17,700",10,1992,월동로 28,,중개거래,광주 북구
광주광역시 북구 두암동,59-20,59,20,미라보4,59.925,202111,3,"9,000",10,1994,월동로 42,,직거래,-
광주광역시 북구 두암동,59-20,59,20,미라보4,59.925,202111,22,"9,600",7,1994,월동로 42,,중개거래,광주 북구
광주광역시 북구 두암동,59-20,59,20,미라보4,59.925,202111,30,"10,350",8,1994,월동로 42,,중개거래,"광주 동구, 광주 북구"
광주광역시 북구 두암동,329,329,0,반석힐라,31.77,202111,4,"5,100",5,2000,군왕로51번길 39,,중개거래,광주 북구
광주광역시 북구 두암동,329,329,0,반석힐라,31.77,202111,13,"5,300",3,2000,군왕로51번길 39,,중개거래,광주 북구
광주광역시 북구 두암동,947-1,947,1,부영,60,202111,19,"13,200",12,1988,삼정로 71,,중개거래,광주 북구
광주광역시 북구 두암동,808-2,808,2,삼호,59.34,202111,5,"7,000",4,1985,군왕로51번길 67,,중개거래,광주 북구
광주광역시 북구 두암동,598-3,598,3,신흥,59.94,202111,12,"8,600",6,1987,참판로 212,,중개거래,광주 서구
광주광역시 북구 두암동,598-3,598,3,신흥,59.94,202111,27,"8,000",14,1987,참판로 212,,중개거래,광주 북구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202111,1,"8,000",1,1993,삼정로 7,,중개거래,광주 동구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202111,18,"8,500",9,1993,삼정로 7,,중개거래,광주 동구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202111,24,"7,400",13,1993,삼정로 7,,중개거래,광주 남구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202111,27,"9,500",4,1993,삼정로 7,,중개거래,광주 동구
